location,latitude,longitude,timestamp,temperature_c,relative_humidity_pct,apparent_temperature_c,rain_mm,weather_code,surface_pressure_hpa,wind_speed_kmh,wind_direction_deg,cloud_cover_pct,shortwave_radiation_wm2,soil_temperature_0_7cm_c,soil_moisture_0_7cm_m3m3
Perlis,6.4449,100.2048,2026-01-25T14:00,34.2,33,36.5,0.0,3,1010.7,10.7,78,98,888.0,36.2,0.184
Perlis,6.4449,100.2048,2026-01-25T15:00,34.5,31,37.1,0.0,3,1009.6,5.4,90,97,822.0,37.8,0.184
Perlis,6.4449,100.2048,2026-01-25T16:00,34.0,32,36.6,0.0,3,1008.9,0.9,180,100,701.0,38.8,0.184
Perlis,6.4449,100.2048,2026-01-25T17:00,33.4,33,34.7,0.0,3,1008.5,2.9,360,100,509.0,38.8,0.184
Perlis,6.4449,100.2048,2026-01-25T18:00,32.8,35,33.3,0.0,3,1008.7,8.7,24,100,327.0,38.0,0.184
Perlis,6.4449,100.2048,2026-01-25T19:00,30.0,50,30.1,0.0,3,1009.7,20.4,50,97,109.0,36.3,0.184
Perlis,6.4449,100.2048,2026-01-25T20:00,28.6,57,29.3,0.0,3,1010.2,19.8,62,98,8.0,34.2,0.184
Perlis,6.4449,100.2048,2026-01-25T21:00,27.5,65,29.2,0.0,3,1011.1,16.2,58,100,0.0,32.8,0.184
Perlis,6.4449,100.2048,2026-01-25T22:00,27.0,66,28.5,0.0,3,1012.0,16.9,61,98,0.0,31.5,0.184
Perlis,6.4449,100.2048,2026-01-25T23:00,26.1,68,27.5,0.0,3,1012.3,16.5,56,97,0.0,30.5,0.184
Perlis,6.4449,100.2048,2026-01-26T00:00,25.7,69,26.8,0.0,3,1012.1,18.0,50,98,0.0,29.8,0.184
Perlis,6.4449,100.2048,2026-01-26T01:00,25.1,71,26.1,0.0,3,1012.3,18.0,48,100,0.0,29.0,0.184
Perlis,6.4449,100.2048,2026-01-26T02:00,25.0,74,26.3,0.0,3,1012.0,17.5,50,100,0.0,29.1,0.184
Perlis,6.4449,100.2048,2026-01-26T03:00,24.7,76,26.2,0.0,3,1011.6,16.5,52,100,0.0,28.5,0.184
Perlis,6.4449,100.2048,2026-01-26T04:00,24.2,78,25.6,0.0,3,1011.2,18.0,52,84,0.0,27.9,0.184
Perlis,6.4449,100.2048,2026-01-26T05:00,24.1,78,25.5,0.0,1,1011.2,17.5,50,44,0.0,27.5,0.184
Perlis,6.4449,100.2048,2026-01-26T06:00,24.0,78,25.2,0.0,3,1011.5,17.4,52,100,0.0,27.0,0.184
Perlis,6.4449,100.2048,2026-01-26T07:00,23.6,79,24.9,0.0,3,1012.0,16.7,54,99,0.0,26.7,0.184
Perlis,6.4449,100.2048,2026-01-26T08:00,24.0,79,25.6,0.0,0,1012.4,15.9,55,9,6.0,26.5,0.188
Perlis,6.4449,100.2048,2026-01-26T09:00,25.5,72,26.8,0.0,0,1013.2,17.8,48,1,139.0,26.9,0.188
Perlis,6.4449,100.2048,2026-01-26T10:00,28.0,59,28.6,0.0,0,1013.4,19.1,59,1,375.0,28.1,0.188
Perlis,6.4449,100.2048,2026-01-26T11:00,30.2,49,30.7,0.0,0,1013.1,19.3,65,2,597.0,30.0,0.188
Perlis,6.4449,100.2048,2026-01-26T12:00,32.0,42,33.0,0.0,0,1012.3,19.5,68,1,776.0,32.0,0.187
Perlis,6.4449,100.2048,2026-01-26T13:00,33.2,39,34.7,0.0,0,1011.4,19.2,65,2,891.0,34.0,0.187
Perlis,6.4449,100.2048,2026-01-26T14:00,34.0,36,35.9,0.0,2,1010.6,16.9,57,51,934.0,35.8,0.189
Perlis,6.4449,100.2048,2026-01-26T15:00,34.0,36,35.4,0.0,1,1009.7,16.8,58,40,842.0,36.8,0.188
Perlis,6.4449,100.2048,2026-01-26T16:00,33.7,37,34.5,0.0,2,1008.8,17.1,58,50,737.0,37.2,0.188
Perlis,6.4449,100.2048,2026-01-26T17:00,33.3,37,33.2,0.0,1,1008.4,18.0,58,37,580.0,37.1,0.187
Perlis,6.4449,100.2048,2026-01-26T18:00,31.6,43,31.3,0.0,0,1009.0,20.9,47,2,366.0,36.3,0.187
Perlis,6.4449,100.2048,2026-01-26T19:00,29.3,53,29.4,0.0,0,1009.7,21.7,42,1,152.0,34.8,0.187
Perlis,6.4449,100.2048,2026-01-26T20:00,28.5,58,29.4,0.0,0,1010.7,17.7,38,13,9.0,33.6,0.18
Perlis,6.4449,100.2048,2026-01-26T21:00,27.4,63,28.2,0.0,0,1011.6,20.1,48,8,0.0,32.2,0.18
Perlis,6.4449,100.2048,2026-01-26T22:00,26.7,64,27.2,0.0,0,1012.4,21.0,47,2,0.0,31.1,0.18
Perlis,6.4449,100.2048,2026-01-26T23:00,26.0,66,26.2,0.0,0,1012.7,22.1,52,1,0.0,30.2,0.18
Perlis,6.4449,100.2048,2026-01-27T00:00,25.2,70,25.5,0.0,0,1012.5,22.3,55,1,0.0,29.4,0.18
Perlis,6.4449,100.2048,2026-01-27T01:00,24.7,74,25.3,0.0,1,1012.5,21.4,56,24,0.0,28.6,0.18
Perlis,6.4449,100.2048,2026-01-27T02:00,24.2,77,25.1,0.0,0,1012.4,20.3,57,12,0.0,28.1,0.181
Perlis,6.4449,100.2048,2026-01-27T03:00,23.9,79,24.9,0.0,0,1012.3,19.5,60,0,0.0,27.5,0.181
Perlis,6.4449,100.2048,2026-01-27T04:00,23.6,81,24.6,0.0,0,1012.0,19.7,62,2,0.0,27.1,0.181
Perlis,6.4449,100.2048,2026-01-27T05:00,23.4,82,24.3,0.0,0,1011.8,20.1,58,5,0.0,26.7,0.181
Perlis,6.4449,100.2048,2026-01-27T06:00,23.0,84,24.1,0.0,0,1012.1,19.8,57,5,0.0,26.4,0.181
Perlis,6.4449,100.2048,2026-01-27T07:00,22.9,85,23.9,0.0,0,1012.5,19.9,56,19,0.0,26.0,0.181
Perlis,6.4449,100.2048,2026-01-27T08:00,23.2,83,24.3,0.0,1,1013.3,19.1,58,30,6.0,25.6,0.181
Perlis,6.4449,100.2048,2026-01-27T09:00,24.9,74,25.9,0.0,0,1014.0,19.7,59,3,143.0,26.1,0.181
Perlis,6.4449,100.2048,2026-01-27T10:00,27.4,63,27.9,0.0,0,1014.3,21.5,59,14,376.0,27.5,0.181
Perlis,6.4449,100.2048,2026-01-27T11:00,29.7,51,29.7,0.0,1,1014.1,23.2,60,21,597.0,29.4,0.181
Perlis,6.4449,100.2048,2026-01-27T12:00,31.3,45,31.8,0.0,1,1013.5,23.1,58,42,771.0,31.5,0.181
Perlis,6.4449,100.2048,2026-01-27T13:00,32.5,41,33.2,0.0,2,1012.5,23.7,56,55,891.0,33.4,0.181
Perlis,6.4449,100.2048,2026-01-27T14:00,33.5,38,35.1,0.0,2,1011.7,19.3,56,56,931.0,35.0,0.19
Perlis,6.4449,100.2048,2026-01-27T15:00,33.8,37,35.2,0.0,2,1010.4,18.4,54,62,890.0,36.2,0.189
Perlis,6.4449,100.2048,2026-01-27T16:00,33.7,37,34.5,0.0,1,1009.6,19.3,53,20,783.0,36.8,0.188
Perlis,6.4449,100.2048,2026-01-27T17:00,33.4,37,33.5,0.0,1,1009.0,18.1,47,35,613.0,36.9,0.188
Perlis,6.4449,100.2048,2026-01-27T18:00,32.4,40,32.0,0.0,1,1009.2,20.2,30,41,394.0,36.3,0.188
Perlis,6.4449,100.2048,2026-01-27T19:00,29.4,51,29.0,0.0,3,1009.7,23.4,35,99,141.0,34.8,0.187
Perlis,6.4449,100.2048,2026-01-27T20:00,28.1,59,28.5,0.0,0,1010.6,21.6,35,16,9.0,33.7,0.181
Perlis,6.4449,100.2048,2026-01-27T21:00,26.6,70,27.5,0.0,3,1011.2,22.9,38,81,0.0,32.2,0.181
Perlis,6.4449,100.2048,2026-01-27T22:00,26.2,73,27.1,0.0,3,1012.1,23.9,47,96,0.0,31.0,0.181
Perlis,6.4449,100.2048,2026-01-27T23:00,25.7,74,26.2,0.0,2,1012.5,25.6,53,52,0.0,30.0,0.181
Perlis,6.4449,100.2048,2026-01-28T00:00,25.2,76,26.0,0.0,1,1012.6,24.0,57,34,0.0,29.2,0.181
Perlis,6.4449,100.2048,2026-01-28T01:00,24.9,78,25.7,0.0,0,1012.6,23.3,61,9,0.0,28.5,0.181
Perlis,6.4449,100.2048,2026-01-28T02:00,24.6,79,25.6,0.0,0,1012.5,22.2,61,7,0.0,27.9,0.181
Perlis,6.4449,100.2048,2026-01-28T03:00,24.3,80,25.5,0.0,3,1011.8,20.8,61,81,0.0,27.5,0.181
Perlis,6.4449,100.2048,2026-01-28T04:00,24.0,81,25.1,0.0,3,1011.2,21.0,60,100,0.0,27.1,0.181
Perlis,6.4449,100.2048,2026-01-28T05:00,24.2,80,25.4,0.0,3,1010.8,20.5,61,99,0.0,27.0,0.181
Perlis,6.4449,100.2048,2026-01-28T06:00,23.7,83,25.1,0.0,3,1010.8,19.2,64,99,0.0,26.6,0.181
Perlis,6.4449,100.2048,2026-01-28T07:00,23.3,86,24.8,0.0,3,1011.6,18.6,62,100,0.0,26.3,0.181
Perlis,6.4449,100.2048,2026-01-28T08:00,23.5,86,25.2,0.0,3,1012.1,18.9,57,100,6.0,26.2,0.181
Perlis,6.4449,100.2048,2026-01-28T09:00,25.1,78,26.6,0.0,3,1013.0,20.5,58,91,137.0,26.6,0.181
Perlis,6.4449,100.2048,2026-01-28T10:00,27.5,63,27.8,0.0,3,1013.4,23.1,57,100,341.0,27.8,0.181
Perlis,6.4449,100.2048,2026-01-28T11:00,29.5,53,29.4,0.0,3,1013.2,24.9,56,100,590.0,29.5,0.181
Perlis,6.4449,100.2048,2026-01-28T12:00,30.7,49,31.2,0.0,3,1013.0,24.7,57,100,723.0,31.3,0.181
Perlis,6.4449,100.2048,2026-01-28T13:00,31.9,45,32.7,0.0,3,1012.4,23.7,57,100,815.0,33.0,0.181
Perlis,6.4449,100.2048,2026-01-28T14:00,32.5,42,33.8,0.0,2,1011.9,21.6,54,54,865.0,34.5,0.181
Perlis,6.4449,100.2048,2026-01-28T15:00,33.4,39,35.0,0.0,3,1010.6,17.0,51,96,839.0,35.8,0.181
Perlis,6.4449,100.2048,2026-01-28T16:00,33.1,40,34.1,0.1,51,1009.6,18.0,49,99,714.0,36.5,0.182
Perlis,6.4449,100.2048,2026-01-28T17:00,32.8,40,32.9,0.0,3,1009.2,17.4,54,100,536.0,36.5,0.183
Perlis,6.4449,100.2048,2026-01-28T18:00,32.2,42,32.2,0.0,1,1009.2,18.2,38,42,363.0,36.0,0.183
Perlis,6.4449,100.2048,2026-01-28T19:00,29.5,52,29.6,0.0,3,1010.0,21.7,40,100,139.0,34.7,0.183
Perlis,6.4449,100.2048,2026-01-28T20:00,28.5,58,29.4,0.0,2,1011.1,18.3,47,62,9.0,33.3,0.181
Perlis,6.4449,100.2048,2026-01-28T21:00,27.3,67,28.5,0.0,0,1011.8,20.2,45,2,0.0,32.0,0.181
Perlis,6.4449,100.2048,2026-01-28T22:00,26.6,69,27.3,0.0,0,1012.2,23.0,49,4,0.0,31.0,0.181
Perlis,6.4449,100.2048,2026-01-28T23:00,26.1,69,26.5,0.0,0,1012.7,23.8,51,5,0.0,30.0,0.181
Perlis,6.4449,100.2048,2026-01-29T00:00,25.5,73,26.2,0.0,3,1012.9,22.7,52,88,0.0,29.3,0.181
Perlis,6.4449,100.2048,2026-01-29T01:00,25.0,77,25.8,0.0,3,1012.6,23.3,53,80,0.0,28.6,0.181
Perlis,6.4449,100.2048,2026-01-29T02:00,24.7,79,25.9,0.0,3,1012.5,21.0,59,96,0.0,28.2,0.181
Perlis,6.4449,100.2048,2026-01-29T03:00,24.4,81,25.8,0.0,3,1012.0,19.8,60,95,0.0,27.7,0.181
Perlis,6.4449,100.2048,2026-01-29T04:00,24.1,82,25.4,0.0,3,1011.2,20.0,58,100,0.0,27.3,0.181
Perlis,6.4449,100.2048,2026-01-29T05:00,23.9,83,25.2,0.0,3,1011.0,20.0,57,100,0.0,27.0,0.181
Perlis,6.4449,100.2048,2026-01-29T06:00,23.7,84,25.2,0.0,3,1011.3,18.6,57,93,0.0,26.6,0.181
Perlis,6.4449,100.2048,2026-01-29T07:00,23.5,84,25.0,0.0,2,1011.4,18.4,58,51,0.0,26.4,0.181
Perlis,6.4449,100.2048,2026-01-29T08:00,24.0,82,25.2,0.0,3,1011.7,20.3,53,100,6.0,26.2,0.182
Perlis,6.4449,100.2048,2026-01-29T09:00,25.3,74,26.3,0.0,3,1012.3,21.1,51,98,128.0,26.6,0.182
Perlis,6.4449,100.2048,2026-01-29T10:00,27.5,63,28.4,0.0,3,1013.0,19.9,59,97,353.0,27.9,0.182
Perlis,6.4449,100.2048,2026-01-29T11:00,29.8,51,29.9,0.0,3,1013.1,20.9,62,97,558.0,29.6,0.182
Perlis,6.4449,100.2048,2026-01-29T12:00,31.7,44,32.6,0.0,1,1012.7,20.5,62,34,754.0,31.8,0.182
Perlis,6.4449,100.2048,2026-01-29T13:00,33.0,41,34.7,0.0,0,1011.8,19.9,60,1,887.0,33.8,0.182
Perlis,6.4449,100.2048,2026-01-29T14:00,34.0,39,36.7,0.0,1,1011.1,15.6,56,32,930.0,35.7,0.193
Perlis,6.4449,100.2048,2026-01-29T15:00,33.8,39,36.2,0.4,51,1009.9,11.8,63,43,779.0,36.5,0.196
Perlis,6.4449,100.2048,2026-01-29T16:00,33.5,40,35.7,0.8,53,1009.2,12.8,51,48,738.0,36.7,0.203
Perlis,6.4449,100.2048,2026-01-29T17:00,33.0,42,34.1,0.8,53,1008.9,14.6,56,40,571.0,36.0,0.211
Perlis,6.4449,100.2048,2026-01-29T18:00,32.0,45,32.7,0.4,51,1009.0,16.6,49,45,375.0,35.0,0.214
Perlis,6.4449,100.2048,2026-01-29T19:00,30.3,51,31.3,0.0,1,1009.7,16.4,39,21,133.0,33.7,0.213
Perlis,6.4449,100.2048,2026-01-29T20:00,28.5,60,29.3,0.0,1,1010.9,20.5,29,34,9.0,33.7,0.182
Perlis,6.4449,100.2048,2026-01-29T21:00,27.7,62,28.2,0.0,0,1011.8,22.5,43,6,0.0,32.3,0.182
Perlis,6.4449,100.2048,2026-01-29T22:00,27.0,62,27.4,0.0,0,1012.7,20.2,50,9,0.0,31.2,0.182
Perlis,6.4449,100.2048,2026-01-29T23:00,26.1,68,26.7,0.0,0,1013.1,21.4,52,2,0.0,30.3,0.182
Perlis,6.4449,100.2048,2026-01-30T00:00,25.3,73,26.3,0.0,1,1013.3,20.6,54,21,0.0,29.5,0.182
Perlis,6.4449,100.2048,2026-01-30T01:00,24.8,77,26.0,0.0,0,1013.4,19.6,56,5,0.0,28.7,0.182
Perlis,6.4449,100.2048,2026-01-30T02:00,24.5,78,25.7,0.0,0,1013.0,19.2,56,5,0.0,28.1,0.182
Perlis,6.4449,100.2048,2026-01-30T03:00,24.0,81,25.6,0.0,0,1012.3,17.8,59,0,0.0,27.6,0.182
Perlis,6.4449,100.2048,2026-01-30T04:00,23.7,83,25.3,0.0,0,1012.0,17.6,57,1,0.0,27.1,0.182
Perlis,6.4449,100.2048,2026-01-30T05:00,23.5,83,25.2,0.0,0,1012.0,17.2,55,2,0.0,26.8,0.182
Perlis,6.4449,100.2048,2026-01-30T06:00,23.4,84,24.9,0.0,0,1012.3,17.5,53,2,0.0,26.5,0.182
Perlis,6.4449,100.2048,2026-01-30T07:00,23.2,84,24.6,0.0,2,1012.6,18.5,53,78,0.0,26.1,0.182
Perlis,6.4449,100.2048,2026-01-30T08:00,23.8,83,25.0,0.0,3,1013.0,19.9,52,82,6.0,26.0,0.182
Perlis,6.4449,100.2048,2026-01-30T09:00,25.2,76,26.4,0.0,1,1013.8,20.6,53,34,139.0,26.5,0.182
Perlis,6.4449,100.2048,2026-01-30T10:00,27.5,64,28.0,0.0,0,1014.2,23.0,55,12,376.0,27.8,0.182
Perlis,6.4449,100.2048,2026-01-30T11:00,29.6,53,29.9,0.0,1,1014.0,23.5,58,23,602.0,29.5,0.182
Perlis,6.4449,100.2048,2026-01-30T12:00,31.5,46,32.4,0.0,1,1013.5,22.7,57,33,780.0,31.6,0.182
Perlis,6.4449,100.2048,2026-01-30T13:00,32.7,42,34.1,0.0,0,1012.7,22.4,57,1,894.0,33.6,0.182
Perlis,6.4449,100.2048,2026-01-30T14:00,33.9,40,35.9,0.0,0,1011.5,19.9,57,1,934.0,35.3,0.181
Perlis,6.4449,100.2048,2026-01-30T15:00,34.2,39,36.2,0.0,0,1010.4,18.9,54,4,901.0,36.8,0.181
Perlis,6.4449,100.2048,2026-01-30T16:00,34.0,39,35.1,0.0,0,1009.6,19.9,49,5,769.0,37.4,0.181
Perlis,6.4449,100.2048,2026-01-30T17:00,33.3,41,33.5,0.0,0,1009.2,20.9,48,7,597.0,37.4,0.181
Perlis,6.4449,100.2048,2026-01-30T18:00,32.0,45,31.9,0.0,0,1009.1,22.0,47,5,384.0,36.6,0.181
Perlis,6.4449,100.2048,2026-01-30T19:00,30.4,51,30.8,0.0,0,1009.9,19.9,47,3,157.0,35.2,0.181
Perlis,6.4449,100.2048,2026-01-30T20:00,29.1,56,30.4,0.0,0,1010.8,16.5,31,3,10.0,34.1,0.184
Perlis,6.4449,100.2048,2026-01-30T21:00,27.5,68,29.2,0.0,0,1011.9,17.4,30,3,0.0,32.7,0.184
Perlis,6.4449,100.2048,2026-01-30T22:00,26.5,76,28.6,0.0,0,1012.6,18.0,39,3,0.0,31.4,0.184
Perlis,6.4449,100.2048,2026-01-30T23:00,26.1,77,27.9,0.0,0,1013.0,20.1,47,2,0.0,30.4,0.184
Perlis,6.4449,100.2048,2026-01-31T00:00,25.8,77,27.3,0.0,0,1013.2,20.8,50,4,0.0,29.6,0.184
Perlis,6.4449,100.2048,2026-01-31T01:00,25.3,78,27.0,0.0,0,1012.9,19.3,59,10,0.0,29.0,0.184
Perlis,6.4449,100.2048,2026-01-31T02:00,24.9,81,26.6,0.0,0,1012.6,19.5,57,0,0.0,28.5,0.184
Perlis,6.4449,100.2048,2026-01-31T03:00,24.4,83,26.1,0.0,0,1012.1,18.9,57,0,0.0,27.9,0.184
Perlis,6.4449,100.2048,2026-01-31T04:00,24.1,84,25.9,0.0,0,1011.6,19.0,57,0,0.0,27.5,0.184
Perlis,6.4449,100.2048,2026-01-31T05:00,23.8,86,25.4,0.0,0,1011.3,20.7,57,0,0.0,27.0,0.184
Perlis,6.4449,100.2048,2026-01-31T06:00,23.8,85,25.2,0.0,1,1011.6,20.5,56,27,0.0,26.8,0.184
Perlis,6.4449,100.2048,2026-01-31T07:00,23.6,85,25.1,0.0,2,1012.0,19.7,56,73,0.0,26.5,0.184
Perlis,6.4449,100.2048,2026-01-31T08:00,24.0,84,25.5,0.0,3,1012.6,20.4,54,98,6.0,26.0,0.184
Perlis,6.4449,100.2048,2026-01-31T09:00,25.6,76,27.2,0.0,2,1013.5,19.9,56,77,142.0,26.5,0.184
Perlis,6.4449,100.2048,2026-01-31T10:00,27.9,64,28.8,0.0,0,1014.1,21.8,58,17,377.0,27.9,0.184
Perlis,6.4449,100.2048,2026-01-31T11:00,30.0,54,30.8,0.0,1,1014.1,21.0,60,32,601.0,29.8,0.184
Perlis,6.4449,100.2048,2026-01-31T12:00,31.6,47,33.2,0.0,0,1013.8,20.2,60,9,778.0,31.9,0.184
Perlis,6.4449,100.2048,2026-01-31T13:00,32.9,42,34.7,0.0,0,1012.8,20.1,58,14,896.0,34.0,0.184
Perlis,6.4449,100.2048,2026-01-31T14:00,33.8,38,36.0,0.0,1,1012.2,17.1,58,32,934.0,35.7,0.185
Perlis,6.4449,100.2048,2026-01-31T15:00,34.4,36,36.3,0.0,0,1011.0,16.4,55,13,877.0,37.0,0.184
Perlis,6.4449,100.2048,2026-01-31T16:00,34.0,38,35.3,0.0,3,1010.0,18.0,56,83,772.0,37.8,0.184
Perlis,6.4449,100.2048,2026-01-31T17:00,33.2,41,33.6,0.0,3,1009.4,19.8,52,87,612.0,37.7,0.184
Perlis,6.4449,100.2048,2026-01-31T18:00,32.2,44,32.5,0.0,3,1009.5,19.1,51,99,384.0,36.8,0.184
Perlis,6.4449,100.2048,2026-01-31T19:00,30.9,48,31.1,0.0,3,1009.9,20.4,53,99,158.0,35.5,0.184
Perlis,6.4449,100.2048,2026-01-31T20:00,29.1,55,29.8,0.0,3,1010.8,19.1,32,99,10.0,34.4,0.184
Perlis,6.4449,100.2048,2026-01-31T21:00,28.2,61,29.4,0.0,3,1011.6,18.3,44,99,0.0,33.0,0.184
Perlis,6.4449,100.2048,2026-01-31T22:00,27.2,66,28.7,0.0,3,1012.5,17.9,50,88,0.0,31.8,0.184
Perlis,6.4449,100.2048,2026-01-31T23:00,26.4,69,27.6,0.0,3,1012.9,18.7,54,84,0.0,30.8,0.184
Perlis,6.4449,100.2048,2026-02-01T00:00,25.6,73,26.9,0.0,2,1012.9,19.1,58,79,0.0,29.9,0.184
Perlis,6.4449,100.2048,2026-02-01T01:00,25.2,76,26.8,0.0,2,1012.8,17.8,58,63,0.0,29.1,0.184
Perlis,6.4449,100.2048,2026-02-01T02:00,24.8,79,26.7,0.0,0,1012.2,17.0,57,3,0.0,28.5,0.184
Perlis,6.4449,100.2048,2026-02-01T03:00,24.4,82,26.4,0.0,0,1011.5,16.3,57,5,0.0,28.0,0.184
Perlis,6.4449,100.2048,2026-02-01T04:00,24.1,83,26.0,0.0,0,1010.7,17.4,55,0,0.0,27.5,0.184
Perlis,6.4449,100.2048,2026-02-01T05:00,23.8,85,25.8,0.0,0,1010.4,16.6,53,8,0.0,27.1,0.184
Perlis,6.4449,100.2048,2026-02-01T06:00,23.5,87,25.6,0.0,0,1010.8,16.2,53,0,0.0,26.8,0.184
Perlis,6.4449,100.2048,2026-02-01T07:00,23.4,87,25.3,0.0,0,1011.1,17.0,54,9,0.0,26.5,0.184
Perlis,6.4449,100.2048,2026-02-01T08:00,23.8,86,25.7,0.0,0,1012.0,17.3,55,0,6.0,26.2,0.184
Perlis,6.4449,100.2048,2026-02-01T09:00,25.5,77,27.2,0.0,0,1013.0,18.2,51,2,143.0,26.7,0.184
Perlis,6.4449,100.2048,2026-02-01T10:00,28.2,60,28.9,0.0,0,1013.5,20.7,55,1,378.0,28.1,0.184
Perlis,6.4449,100.2048,2026-02-01T11:00,30.5,50,30.9,0.0,2,1013.3,21.5,62,66,603.0,30.0,0.184
Perlis,6.4449,100.2048,2026-02-01T12:00,32.3,43,33.4,0.0,3,1012.9,20.8,64,92,783.0,32.2,0.184
Perlis,6.4449,100.2048,2026-02-01T13:00,33.5,38,34.7,0.0,3,1011.9,21.2,65,90,899.0,34.3,0.184
Perlis,6.4449,100.2048,2026-02-01T14:00,33.5,38,34.6,0.0,1,1011.7,20.0,61,25,852.0,35.7,0.194
Perlis,6.4449,100.2048,2026-02-01T15:00,33.0,40,34.1,0.3,51,1010.5,20.0,61,19,805.0,36.2,0.196
Perlis,6.4449,100.2048,2026-02-01T16:00,32.9,41,33.4,0.1,51,1009.8,21.2,63,95,714.0,36.5,0.195
Perlis,6.4449,100.2048,2026-02-01T17:00,32.3,42,31.7,0.0,3,1009.4,22.8,51,91,501.0,36.1,0.195
Perlis,6.4449,100.2048,2026-02-01T18:00,30.7,48,30.1,0.0,3,1009.6,26.1,46,98,364.0,35.3,0.194
Perlis,6.4449,100.2048,2026-02-01T19:00,29.0,55,28.7,0.0,3,1010.1,25.7,49,98,149.0,34.0,0.194
Perlis,6.4449,100.2048,2026-02-01T20:00,28.1,59,28.4,0.0,3,1010.7,22.8,43,97,10.0,33.2,0.182
Perlis,6.4449,100.2048,2026-02-01T21:00,27.4,62,28.0,0.0,3,1011.6,20.4,51,99,0.0,32.0,0.182
Perlis,6.4449,100.2048,2026-02-01T22:00,26.9,65,28.0,0.0,3,1012.7,18.5,61,96,0.0,31.0,0.182
Perlis,6.4449,100.2048,2026-02-01T23:00,26.2,67,27.2,0.0,3,1013.2,18.6,63,82,0.0,30.0,0.182
Perlis,6.4449,100.2048,2026-02-02T00:00,25.6,71,26.6,0.0,3,1013.0,19.7,63,93,0.0,29.4,0.182
Perlis,6.4449,100.2048,2026-02-02T01:00,25.0,77,26.3,0.0,3,1013.2,19.2,66,96,0.0,28.6,0.182
Perlis,6.4449,100.2048,2026-02-02T02:00,24.6,78,25.8,0.0,3,1012.7,19.7,67,97,0.0,28.1,0.181
Perlis,6.4449,100.2048,2026-02-02T03:00,24.2,77,25.5,0.0,3,1012.0,17.8,67,98,0.0,27.6,0.181
Perlis,6.4449,100.2048,2026-02-02T04:00,23.9,78,25.2,0.0,3,1011.7,16.9,63,98,0.0,27.2,0.181
Perlis,6.4449,100.2048,2026-02-02T05:00,23.6,78,24.9,0.0,3,1011.2,16.7,62,100,0.0,26.8,0.181
Perlis,6.4449,100.2048,2026-02-02T06:00,23.3,78,24.6,0.0,3,1011.3,15.5,64,99,0.0,26.5,0.181
Perlis,6.4449,100.2048,2026-02-02T07:00,23.1,79,24.3,0.0,3,1011.6,16.6,66,100,0.0,26.1,0.181
Perlis,6.4449,100.2048,2026-02-02T08:00,23.4,81,24.6,0.0,3,1012.1,17.9,66,99,6.0,25.9,0.18
Perlis,6.4449,100.2048,2026-02-02T09:00,25.3,71,26.4,0.0,3,1012.9,18.0,69,98,144.0,26.4,0.18
Perlis,6.4449,100.2048,2026-02-02T10:00,27.9,59,27.9,0.0,3,1013.1,22.8,66,98,380.0,27.8,0.18
Perlis,6.4449,100.2048,2026-02-02T11:00,30.1,45,28.8,0.0,3,1012.9,27.7,67,94,608.0,29.5,0.18
Perlis,6.4449,100.2048,2026-02-02T12:00,31.6,37,30.1,0.0,3,1012.5,29.8,67,98,789.0,31.5,0.18
Perlis,6.4449,100.2048,2026-02-02T13:00,32.5,35,31.6,0.0,3,1011.7,29.4,65,95,903.0,33.2,0.18
Perlis,6.4449,100.2048,2026-02-02T14:00,33.2,35,33.0,0.0,3,1011.1,26.6,63,98,949.0,34.8,0.182
Perlis,6.4449,100.2048,2026-02-02T15:00,33.5,33,33.0,0.0,3,1010.2,25.5,62,99,904.0,36.0,0.182
Perlis,6.4449,100.2048,2026-02-02T16:00,33.4,33,32.5,0.0,3,1009.2,24.8,62,96,804.0,36.7,0.182
Perlis,6.4449,100.2048,2026-02-02T17:00,32.8,32,30.8,0.0,3,1009.1,25.2,61,99,626.0,36.6,0.182
Perlis,6.4449,100.2048,2026-02-02T18:00,31.5,34,29.1,0.0,3,1009.4,25.9,61,98,402.0,35.9,0.182
Perlis,6.4449,100.2048,2026-02-02T19:00,30.0,38,27.6,0.0,3,1009.8,24.9,61,97,167.0,34.6,0.182
Perlis,6.4449,100.2048,2026-02-02T20:00,28.5,42,27.3,0.0,3,1010.9,18.0,58,88,11.0,33.3,0.184
Perlis,6.4449,100.2048,2026-02-02T21:00,27.5,53,27.0,0.0,2,1011.8,19.8,52,70,0.0,32.0,0.184
Perlis,6.4449,100.2048,2026-02-02T22:00,26.4,63,26.5,0.0,2,1012.6,21.1,53,66,0.0,30.8,0.184
Perlis,6.4449,100.2048,2026-02-02T23:00,25.7,66,25.7,0.0,0,1013.1,22.9,57,0,0.0,29.9,0.184
Perlis,6.4449,100.2048,2026-02-03T00:00,25.0,70,25.2,0.0,0,1013.4,22.6,62,1,0.0,29.0,0.184
Perlis,6.4449,100.2048,2026-02-03T01:00,24.6,74,25.0,0.0,0,1013.6,22.6,64,0,0.0,28.4,0.184
Perlis,6.4449,100.2048,2026-02-03T02:00,24.3,77,25.1,0.0,1,1013.0,21.6,62,42,0.0,28.0,0.184
Perlis,6.4449,100.2048,2026-02-03T03:00,24.1,76,24.9,0.0,0,1012.6,20.0,67,0,0.0,27.4,0.184
